time,alex,elliott,harvey,sam,sebastian,shane,abigail,emily,haley,leah,maru,penny,overall_1,overall_2,overall_3,gender,orientation,age
2018-07-22 13:30:16+02:00,4,2,1,6,3,5,5,6,4,2,1,3,Sam,Shane,Alex,Male,Homosexual,15-18
2018-07-22 13:31:55+02:00,1,3,5,4,6,2,3,2,1,5,4,6,Sebastian,Penny,Harvey,Female,Heterosexual,19-29
2018-07-22 13:33:11+02:00,5,1,6,2,3,4,4,3,1,6,2,5,Leah,Penny,Abigail,Male,Heterosexual,19-29
2018-07-22 13:40:19+02:00,4,6,2,3,5,1,6,3,1,4,5,2,Elliott,Sebastian,Abigail,Non-binary,Homosexual,19-29
2018-07-22 13:41:45+02:00,1,5,4,2,3,6,5,1,2,6,4,3,Shane,Elliott,Harvey,Female,Heterosexual,19-29
2018-07-22 13:42:32+02:00,3,5,2,1,6,4,2,3,1,6,4,5,Sebastian,Leah,Penny,Female,Heterosexual,30-39
2018-07-22 13:43:09+02:00,6,5,4,3,2,1,4,3,6,5,1,2,Haley,Leah,Abigail,Male,Heterosexual,30-39
2018-07-22 13:43:20+02:00,5,2,4,1,6,3,5,2,1,6,4,3,Leah,Sebastian,Abigail,Male,Bisexual/Pansexual,19-29
2018-07-22 13:45:45+02:00,1,5,6,4,2,3,6,5,1,4,2,3,Emily,Abigail,Leah,Male,Heterosexual,19-29
2018-07-22 13:47:56+02:00,1,5,6,2,3,4,1,4,2,6,5,3,Leah,Maru,Harvey,Male,Heterosexual,30-39
2018-07-22 13:53:45+02:00,5,2,1,4,3,6,5,3,2,6,1,4,Shane,Alex,Sam,Female,Heterosexual,19-29
2018-07-22 13:53:45+02:00,3,2,1,5,6,4,3,2,5,4,1,6,Penny,Haley,Leah,Male,Heterosexual,19-29
2018-07-22 13:53:47+02:00,2,5,6,4,3,1,4,3,1,6,2,5,Leah,Penny,Harvey,Other,Heterosexual,19-29
2018-07-22 13:54:38+02:00,3,5,6,2,1,4,1,6,3,5,4,2,Harvey,Emily,Elliott,Non-binary,Bisexual/Pansexual,19-29
2018-07-22 13:57:16+02:00,2,6,3,4,5,1,3,4,1,6,2,5,Leah,Penny,Emily,Male,Heterosexual,19-29
2018-07-22 13:57:37+02:00,1,3,2,4,6,5,6,3,1,4,2,5,Abigail,Sebastian,Penny,Male,Heterosexual,19-29
2018-07-22 14:05:17+02:00,2,4,1,3,5,6,3,2,1,4,6,5,Shane,Maru,Elliott,Female,Heterosexual,19-29
2018-07-22 14:09:16+02:00,2,6,5,3,4,1,5,1,2,3,4,6,Elliott,Penny,Harvey,Female,Heterosexual,19-29
2018-07-22 14:13:46+02:00,3,1,4,2,5,6,3,5,1,6,2,4,Leah,Emily,Penny,Male,Heterosexual,19-29
2018-07-22 14:19:06+02:00,2,5,3,4,6,1,3,5,4,6,1,2,Sebastian,Elliott,Leah,Female,Bisexual/Pansexual,19-29
2018-07-22 14:20:03+02:00,1,5,6,3,4,2,4,5,1,6,3,2,Harvey,Elliott,Leah,Female,Heterosexual,19-29
2018-07-22 14:26:39+02:00,1,4,5,2,3,6,5,6,1,3,4,2,Shane,Harvey,Emily,Female,Heterosexual,19-29
2018-07-22 14:28:05+02:00,3,2,1,5,4,6,1,2,6,3,4,5,Shane,Penny,Haley,Prefer not to say,Homosexual,15-18
2018-07-22 14:28:37+02:00,6,2,4,5,3,1,2,4,6,1,3,5,Haley,Penny,Emily,Male,Heterosexual,19-29
2018-07-22 14:32:15+02:00,3,5,1,4,6,2,6,5,4,3,2,1,Sebastian,Abigail,Emily,Female,Heterosexual,30-39
2018-07-22 14:34:17+02:00,6,5,3,2,4,1,3,5,2,6,1,4,Alex,Elliott,Sebastian,Female,Heterosexual,19-29
2018-07-22 14:38:04+02:00,6,4,3,5,1,2,1,2,5,6,4,3,Alex,Leah,Sam,Male,Heterosexual,19-29
2018-07-22 14:41:10+02:00,2,6,5,3,4,1,3,2,1,6,4,5,Elliott,Harvey,Leah,Female,Heterosexual,30-39
2018-07-22 14:41:26+02:00,6,4,3,5,2,1,2,4,1,6,3,5,Leah,Penny,Alex,Male,Heterosexual,30-39
2018-07-22 14:43:21+02:00,3,4,2,5,6,1,6,3,1,4,2,5,Sebastian,Abigail,Sam,Female,Bisexual/Pansexual,19-29
2018-07-22 14:45:05+02:00,3,2,5,1,4,6,5,2,1,4,3,6,Penny,Shane,Leah,Male,Heterosexual,15-18
2018-07-22 14:45:37+02:00,5,1,6,2,3,4,4,3,2,6,1,5,Elliott,Sam,Maru,Female,Homosexual,30-39
2018-07-22 14:46:19+02:00,5,2,1,4,3,6,2,5,6,4,1,3,Maru,Abigail,Leah,Male,Heterosexual,19-29
2018-07-22 14:46:19+02:00,2,5,6,3,4,1,6,2,4,3,5,1,Abigail,Maru,Haley,Male,Heterosexual,19-29
2018-07-22 14:53:47+02:00,4,5,6,3,2,1,2,4,3,5,1,6,Harvey,Penny,Elliott,Male,Bisexual/Pansexual,19-29
2018-07-22 14:57:17+02:00,1,4,6,5,3,2,1,4,2,5,3,6,Penny,Leah,Emily,Male,Heterosexual,50 or over
2018-07-22 15:01:40+02:00,2,5,6,3,4,1,6,1,2,4,3,5,Abigail,Penny,Harvey,Male,Heterosexual,19-29
2018-07-22 15:01:44+02:00,2,6,1,3,5,4,6,1,5,4,3,2,Abigail,Elliott,Shane,Female,Heterosexual,30-39
2018-07-22 15:05:47+02:00,3,2,6,1,4,5,3,5,4,1,6,2,Harvey,Shane,Abigail,Female,Homosexual,19-29
2018-07-22 15:06:30+02:00,2,3,1,5,4,6,4,3,2,6,1,5,Shane,Sam,Alex,Female,Heterosexual,14 or under
2018-07-22 15:09:17+02:00,5,2,1,6,4,3,4,2,6,5,1,3,Sam,Alex,Sebastian,Male,Heterosexual,15-18
2018-07-22 15:09:26+02:00,3,2,6,1,4,5,6,1,2,5,4,3,Harvey,Shane,Sebastian,Female,Heterosexual,19-29
2018-07-22 15:10:00+02:00,2,3,5,1,4,6,3,5,1,6,2,4,Shane,Harvey,Leah,Male,Homosexual,14 or under
2018-07-22 15:10:01+02:00,5,3,2,1,4,6,3,5,4,2,1,6,Penny,Emily,Shane,Male,Heterosexual,15-18
2018-07-22 15:12:17+02:00,6,2,3,4,5,1,3,4,6,5,2,1,Alex,Sebastian,Sam,Male,Homosexual,19-29
2018-07-22 15:12:24+02:00,6,5,4,3,2,1,1,2,3,4,5,6,Harvey,Shane,Abigail,Female,Heterosexual,30-39
2018-07-22 15:14:31+02:00,5,1,6,2,3,4,4,2,1,5,3,6,,,,Male,Homosexual,19-29
2018-07-22 15:16:10+02:00,3,6,5,4,2,1,6,2,1,5,4,3,Abigail,Leah,Elliott,Non-binary,Bisexual/Pansexual,19-29
2018-07-22 15:17:28+02:00,2,6,3,4,5,1,4,2,1,6,3,5,Leah,Penny,Abigail,Male,Heterosexual,19-29
2018-07-22 15:19:23+02:00,1,4,3,2,5,6,6,2,1,5,3,4,Abigail,Shane,Sebastian,Female,Bisexual/Pansexual,19-29
2018-07-22 15:19:30+02:00,5,3,2,1,6,4,5,6,1,3,4,2,Sebastian,Alex,Emily,Male,Homosexual,19-29
2018-07-22 15:22:04+02:00,1,6,5,2,4,3,6,2,1,4,5,3,Abigail,Elliott,Maru,Male,Heterosexual,19-29
2018-07-22 15:22:07+02:00,1,4,2,3,5,6,5,6,1,4,2,3,Emily,Leah,Abigail,Female,Bisexual/Pansexual,19-29
2018-07-22 15:24:47+02:00,1,4,2,5,3,6,6,5,2,1,4,3,Abigail,Emily,Maru,Male,Heterosexual,15-18
2018-07-22 15:28:11+02:00,5,2,1,3,4,6,3,1,2,4,5,6,Shane,Penny,Sebastian,Female,Bisexual/Pansexual,19-29
2018-07-22 15:29:20+02:00,3,4,6,1,5,2,3,2,1,4,5,6,Penny,Maru,Leah,Male,Heterosexual,40-49
2018-07-22 15:30:42+02:00,6,4,1,3,5,2,2,4,1,6,3,5,Alex,Sebastian,Elliott,Male,Homosexual,19-29
2018-07-22 15:31:27+02:00,6,1,5,4,3,2,6,5,3,4,2,1,Abigail,Emily,Alex,Male,Heterosexual,15-18
2018-07-22 15:31:39+02:00,3,6,1,5,4,2,2,1,5,4,3,6,Penny,Haley,Leah,Male,Heterosexual,19-29
2018-07-22 15:32:52+02:00,1,2,3,4,6,5,6,3,1,5,4,2,Abigail,Leah,Sebastian,Prefer not to say,Other,14 or under
2018-07-22 15:32:59+02:00,4,3,6,5,2,1,1,6,2,3,5,4,Emily,Maru,Penny,Male,Heterosexual,30-39
2018-07-22 15:33:58+02:00,1,4,3,5,6,2,3,2,1,6,5,4,Leah,Sebastian,Maru,Male,Bisexual/Pansexual,19-29
2018-07-22 15:43:02+02:00,2,1,4,5,3,6,2,6,4,5,1,3,Emily,Leah,Haley,Male,Heterosexual,19-29
2018-07-22 15:44:28+02:00,3,4,5,1,6,2,1,5,2,6,3,4,Sebastian,Leah,Elliott,Female,Heterosexual,19-29
2018-07-22 15:46:59+02:00,2,5,4,1,3,6,1,6,2,5,3,4,Shane,Elliott,Harvey,Female,Heterosexual,30-39
2018-07-22 15:47:27+02:00,3,4,5,2,1,6,1,4,2,5,6,3,Shane,Harvey,Maru,Female,Heterosexual,19-29
2018-07-22 15:48:21+02:00,1,6,5,2,3,4,3,2,1,6,4,5,Elliott,Harvey,,Female,Heterosexual,19-29
2018-07-22 15:50:19+02:00,5,4,2,3,1,6,4,2,1,5,6,3,Shane,Alex,Sam,Female,Heterosexual,15-18
2018-07-22 15:52:07+02:00,3,6,5,2,4,1,2,4,1,6,3,5,Leah,Penny,Emily,Male,Homosexual,19-29
2018-07-22 15:52:24+02:00,2,6,5,1,3,4,4,2,1,5,6,3,Shane,Elliott,Maru,Female,Heterosexual,19-29
2018-07-22 15:53:25+02:00,6,5,4,3,2,1,5,4,6,2,1,3,Haley,Abigail,Emily,Female,Heterosexual,19-29
2018-07-22 15:55:19+02:00,3,4,5,1,2,6,4,1,5,6,2,3,Shane,Leah,Haley,Female,Heterosexual,15-18
2018-07-22 15:56:34+02:00,1,6,2,3,5,4,6,3,4,1,5,2,Elliott,Sebastian,Abigail,Female,Heterosexual,19-29
2018-07-22 16:01:25+02:00,6,4,5,2,1,3,5,2,6,4,1,3,Haley,Leah,Abigail,Male,Heterosexual,15-18
2018-07-22 16:02:57+02:00,2,6,3,1,5,4,3,2,4,5,1,6,Elliott,Sebastian,Penny,Female,Bisexual/Pansexual,15-18
2018-07-22 16:03:12+02:00,3,2,1,4,5,6,4,2,3,6,1,5,Shane,Sebastian,Sam,Female,Bisexual/Pansexual,19-29
2018-07-22 16:04:40+02:00,2,1,6,4,5,3,4,2,1,3,6,5,Maru,Penny,Abigail,Female,Heterosexual,19-29
2018-07-22 16:05:54+02:00,1,2,4,3,6,5,5,4,2,6,1,3,Leah,Abigail,Sebastian,Male,Heterosexual,Prefer not to say
2018-07-22 16:09:31+02:00,1,3,4,6,5,2,5,2,1,6,4,3,Leah,Abigail,Maru,Male,Heterosexual,19-29
2018-07-22 16:13:31+02:00,1,4,3,5,6,2,4,3,1,6,5,2,Sebastian,Leah,Maru,Female,Bisexual/Pansexual,30-39
2018-07-22 16:17:19+02:00,6,4,5,3,1,2,3,1,4,6,5,2,Leah,Penny,Haley,Male,Heterosexual,19-29
2018-07-22 16:17:26+02:00,1,4,6,2,3,5,4,3,2,5,6,1,Harvey,Maru,Elliott,Female,Bisexual/Pansexual,19-29
2018-07-22 16:19:27+02:00,5,6,3,2,4,1,5,4,1,6,2,3,Leah,Elliott,Abigail,Female,Homosexual,15-18
2018-07-22 16:21:57+02:00,1,3,4,2,6,5,5,2,1,6,4,3,Sebastian,Shane,Harvey,Female,Heterosexual,30-39
2018-07-22 16:22:11+02:00,2,5,6,1,4,3,2,6,1,4,3,5,Harvey,Emily,Penny,Female,Heterosexual,30-39
2018-07-22 16:27:43+02:00,6,4,2,5,1,3,6,5,4,3,1,2,Abigail,Emily,Haley,Male,Heterosexual,19-29
2018-07-22 16:29:46+02:00,3,2,4,1,5,6,1,6,3,5,2,4,Shane,Sebastian,Harvey,Female,Heterosexual,19-29
2018-07-22 16:30:01+02:00,2,4,5,1,3,6,2,6,4,3,1,5,Emily,Penny,Haley,Male,Heterosexual,15-18
2018-07-22 16:31:51+02:00,6,5,4,3,2,1,2,3,4,5,1,6,Penny,Penny,Penny,Male,Heterosexual,19-29
2018-07-22 16:35:21+02:00,3,6,5,4,2,1,3,4,1,5,2,6,Penny,Leah,Emily,Male,Heterosexual,15-18
2018-07-22 16:36:36+02:00,4,5,2,3,6,1,6,3,1,2,5,4,Sebastian,Abigail,Elliott,Female,Bisexual/Pansexual,30-39
2018-07-22 16:42:34+02:00,1,2,6,3,4,5,5,1,2,3,4,6,Penny,Abigail,Harvey,Male,Heterosexual,19-29
2018-07-22 16:42:47+02:00,2,3,5,4,6,1,6,3,5,1,4,2,Sebastian,Abigail,Harvey,Female,Heterosexual,19-29
2018-07-22 16:43:05+02:00,4,5,6,2,1,3,1,2,3,4,5,6,Penny,Harvey,Maru,Female,Asexual,19-29
2018-07-22 16:43:44+02:00,6,5,4,3,2,1,5,1,3,6,2,4,Leah,Abigail,Haley,Male,Homosexual,19-29
2018-07-22 16:49:52+02:00,1,3,6,4,5,2,6,5,2,4,1,3,Abigail,Emily,Leah,Male,Heterosexual,14 or under
2018-07-22 16:50:20+02:00,3,4,5,1,2,6,6,2,1,5,3,4,Shane,Abigail,Leah,Non-binary,Asexual,19-29
2018-07-22 16:54:39+02:00,2,3,1,5,6,4,5,4,2,6,3,1,Leah,Abigail,Sebastian,Female,Heterosexual,19-29
2018-07-22 16:54:49+02:00,2,3,1,5,6,4,5,4,2,6,3,1,Leah,Abigail,Sebastian,Female,Heterosexual,19-29
2018-07-22 16:54:56+02:00,4,6,5,3,2,1,3,2,1,6,4,5,Leah,Elliott,Penny,Female,Bisexual/Pansexual,30-39
2018-07-22 16:56:34+02:00,2,6,4,3,5,1,3,2,1,6,5,4,,,,Other,Other,Prefer not to say
2018-07-22 16:56:38+02:00,3,6,5,2,4,1,6,4,1,5,2,3,Abigail,Emily,Elliott,Male,Heterosexual,19-29
2018-07-22 16:57:12+02:00,3,4,1,5,6,2,6,2,1,5,4,3,Abigail,Sebastian,Penny,Male,Heterosexual,19-29
2018-07-22 17:04:31+02:00,1,3,2,5,6,4,3,2,4,5,1,6,Penny,Leah,Haley,Male,Heterosexual,19-29
2018-07-22 17:06:11+02:00,3,6,5,2,1,4,6,3,1,5,2,4,Abigail,Elliott,Harvey,Non-binary,Bisexual/Pansexual,15-18
2018-07-22 17:11:30+02:00,4,2,6,1,3,5,1,5,4,3,2,6,Penny,Harvey,Emily,Male,Bisexual/Pansexual,15-18
2018-07-22 17:11:58+02:00,1,6,4,3,5,2,4,2,1,6,3,5,Elliott,Leah,Penny,Female,Heterosexual,19-29
2018-07-22 17:12:51+02:00,6,5,4,3,2,1,2,5,6,4,3,1,Haley,Emily,Leah,Male,Heterosexual,30-39
2018-07-22 17:12:58+02:00,6,3,5,4,2,1,2,3,5,1,6,4,Alex,Harvey,Sam,Female,Asexual,15-18
2018-07-22 17:14:52+02:00,5,6,1,4,3,2,2,5,1,3,4,6,Shane,Abigail,Harvey,Female,Heterosexual,19-29
2018-07-22 17:14:55+02:00,3,6,1,4,5,2,6,3,4,5,1,2,Abigail,Leah,Elliott,Male,Heterosexual,15-18
2018-07-22 17:15:46+02:00,2,6,4,3,5,1,5,2,6,4,1,3,Haley,Abigail,Leah,Male,Heterosexual,19-29
2018-07-22 17:15:52+02:00,5,4,3,6,2,1,3,1,5,6,2,4,Leah,Haley,Penny,Male,Heterosexual,19-29
2018-07-22 17:17:34+02:00,2,4,5,6,1,3,4,5,2,6,1,3,Leah,Emily,Abigail,Male,Heterosexual,19-29
2018-07-22 17:18:28+02:00,6,5,1,2,3,4,2,3,5,6,1,4,Leah,Haley,Penny,Male,Heterosexual,15-18
2018-07-22 17:29:54+02:00,1,4,5,6,3,2,4,2,3,5,6,1,Penny,Alex,Emily,Female,Heterosexual,19-29
2018-07-22 17:30:36+02:00,1,3,2,4,5,6,4,1,3,6,5,2,Shane,Leah,Sebastian,Female,Bisexual/Pansexual,19-29
2018-07-22 17:33:35+02:00,6,2,1,3,4,5,3,5,2,4,1,6,Alex,Shane,Penny,Female,Bisexual/Pansexual,19-29
2018-07-22 17:35:45+02:00,1,3,2,5,6,4,6,4,1,5,3,2,Abigail,Sebastian,Leah,Male,Bisexual/Pansexual,15-18
2018-07-22 17:40:47+02:00,1,2,3,4,5,6,6,3,5,4,1,2,Abigail,Haley,Shane,Male,Heterosexual,19-29
2018-07-22 17:46:28+02:00,1,6,4,2,5,3,4,5,1,6,2,3,Leah,Emily,Elliott,Male,Bisexual/Pansexual,19-29
2018-07-22 17:47:02+02:00,1,4,3,2,6,5,6,2,1,5,3,4,Abigail,Leah,Shane,Male,Heterosexual,19-29
2018-07-22 17:47:51+02:00,5,3,1,2,6,4,6,2,5,4,1,3,Abigail,Sebastian,Haley,Male,Heterosexual,30-39
2018-07-22 17:58:51+02:00,5,6,2,4,1,3,4,3,1,5,2,6,Penny,Emily,Leah,Male,Heterosexual,19-29
2018-07-22 18:00:19+02:00,1,5,2,3,4,6,6,5,1,3,4,2,Shane,Elliott,Abigail,Female,Heterosexual,19-29
2018-07-22 18:10:46+02:00,4,5,6,2,1,3,4,6,3,1,5,2,Sebastian,Leah,Sam,Female,Heterosexual,19-29
2018-07-22 18:14:10+02:00,5,2,6,3,4,1,3,2,1,5,6,4,Maru,Leah,Sam,Male,Heterosexual,19-29
2018-07-22 18:15:31+02:00,4,2,1,3,6,5,4,5,6,3,1,2,Haley,Emily,Abigail,Male,Heterosexual,19-29
2018-07-22 18:17:20+02:00,5,4,6,3,1,2,5,2,6,3,1,4,Haley,Abigail,Penny,Male,Heterosexual,19-29
2018-07-22 18:18:36+02:00,4,6,5,2,3,1,3,5,1,2,6,4,Maru,Penny,Harvey,Male,Heterosexual,30-39
2018-07-22 18:18:40+02:00,6,2,4,5,3,1,6,3,5,4,2,1,Abigail,Haley,Emily,Male,Heterosexual,19-29
2018-07-22 18:19:00+02:00,3,5,6,2,4,1,2,5,4,6,3,1,Leah,Emily,Haley,Other,Heterosexual,30-39
2018-07-22 18:21:12+02:00,3,5,6,2,4,1,4,6,1,5,3,2,Harvey,Elliott,Emily,Female,Heterosexual,19-29
2018-07-22 18:21:57+02:00,6,2,5,1,4,3,4,2,3,5,6,1,Alex,Maru,Leah,Female,Bisexual/Pansexual,19-29
2018-07-22 18:22:49+02:00,1,3,2,6,5,4,4,3,5,1,2,6,Penny,Sam,Sebastian,Female,Heterosexual,19-29
2018-07-22 18:23:35+02:00,2,1,4,5,6,3,2,6,1,3,4,5,Sebastian,Emily,Maru,Female,Heterosexual,19-29
2018-07-22 18:26:17+02:00,4,6,5,3,2,1,4,5,1,6,3,2,Leah,Abigail,Emily,Male,Heterosexual,30-39
2018-07-22 18:29:57+02:00,3,4,6,1,5,2,3,2,1,6,5,4,Harvey,Sebastian,Leah,Female,Heterosexual,19-29
2018-07-22 18:35:41+02:00,3,2,1,6,4,5,4,5,2,6,1,3,Leah,Emily,Abigail,Male,Heterosexual,30-39
2018-07-22 18:37:01+02:00,1,3,4,6,2,5,3,5,2,6,1,4,Leah,Emily,Penny,Male,Heterosexual,19-29
2018-07-22 18:42:31+02:00,1,2,3,4,5,6,3,6,2,5,1,4,Emily,Leah,Penny,Male,Heterosexual,19-29
2018-07-22 18:43:18+02:00,5,1,4,2,3,6,5,1,2,6,3,4,Shane,Alex,Harvey,Male,Homosexual,19-29
2018-07-22 18:47:17+02:00,5,4,6,3,2,1,4,1,2,6,5,3,Harvey,Leah,Alex,Female,Heterosexual,30-39
2018-07-22 18:47:42+02:00,3,6,5,2,4,1,5,2,1,4,6,3,Maru,Abigail,Leah,Male,Heterosexual,19-29
2018-07-22 18:47:56+02:00,2,5,4,1,3,6,3,1,4,6,5,2,Leah,Maru,Shane,Male,Heterosexual,19-29
2018-07-22 18:51:27+02:00,6,5,1,3,4,2,6,2,1,5,3,4,Alex,Abigail,Elliott,Female,Heterosexual,19-29
2018-07-22 18:56:14+02:00,6,4,3,5,1,2,2,3,4,5,1,6,Penny,Leah,Haley,Male,Heterosexual,15-18
2018-07-22 19:00:14+02:00,2,1,3,4,5,6,5,3,6,4,1,2,Haley,Shane,Sebastian,Non-binary,Bisexual/Pansexual,19-29
2018-07-22 19:01:54+02:00,5,6,1,4,3,2,6,3,2,5,1,4,Abigail,Leah,Elliott,Female,Asexual,19-29
2018-07-22 19:12:19+02:00,1,5,6,3,4,2,3,6,1,5,4,2,Emily,Leah,Abigail,Female,Heterosexual,30-39
2018-07-22 19:14:07+02:00,5,1,6,3,2,4,1,2,6,3,4,5,Emily,Emily,Emily,Other,Bisexual/Pansexual,50 or over
2018-07-22 19:16:17+02:00,1,3,4,2,6,5,2,4,3,6,5,1,Sebastian,Leah,Elliott,Female,Bisexual/Pansexual,19-29
2018-07-22 19:17:27+02:00,1,5,4,2,3,6,3,2,4,6,1,5,Leah,Penny,Shane,Male,Heterosexual,15-18
2018-07-22 19:19:42+02:00,1,5,2,3,6,4,2,5,1,3,6,4,Penny,Emily,Elliott,Male,Heterosexual,15-18
2018-07-22 19:24:58+02:00,6,5,1,4,3,2,5,1,3,6,2,4,Leah,Abigail,Haley,Male,Heterosexual,Prefer not to say
2018-07-22 19:26:27+02:00,2,4,5,1,3,6,5,3,1,6,4,2,Leah,Shane,Abigail,Female,Bisexual/Pansexual,19-29
2018-07-22 19:27:54+02:00,2,5,6,3,4,1,5,1,6,3,4,2,Haley,Haley,Haley,Male,Heterosexual,19-29
2018-07-22 19:28:17+02:00,6,1,2,3,5,4,5,1,3,6,2,4,Alex,Leah,Sebastian,Other,Other,Prefer not to say
2018-07-22 19:30:49+02:00,2,6,3,1,5,4,4,1,3,5,2,6,Penny,Leah,Elliott,Female,Bisexual/Pansexual,19-29
2018-07-22 19:31:05+02:00,3,5,2,1,6,4,2,3,6,5,1,4,Sebastian,Elliott,Shane,Female,Heterosexual,19-29
2018-07-22 19:50:31+02:00,2,1,4,3,5,6,4,3,2,6,5,1,Leah,Shane,Maru,Male,Heterosexual,30-39
2018-07-22 19:52:39+02:00,6,5,1,3,4,2,6,3,2,5,1,4,Alex,Abigail,Leah,Female,Heterosexual,30-39
2018-07-22 19:55:25+02:00,6,4,3,5,1,2,6,1,2,3,4,5,Abigail,Penny,Maru,Male,Heterosexual,19-29
2018-07-22 20:01:55+02:00,4,2,3,5,6,1,4,6,1,5,3,2,Sebastian,Sam,Emily,Male,Homosexual,30-39
2018-07-22 20:05:01+02:00,4,6,2,5,3,1,2,1,4,5,3,6,Penny,Penny,Penny,Male,Heterosexual,19-29
2018-07-22 20:12:12+02:00,3,2,6,1,5,4,4,1,5,6,3,2,Harvey,Sebastian,Leah,Female,Homosexual,19-29
2018-07-22 20:17:08+02:00,4,3,1,6,5,2,5,3,2,1,4,6,Penny,Abigail,Maru,Male,Heterosexual,19-29
2018-07-22 20:32:02+02:00,6,4,1,5,3,2,5,2,4,6,1,3,Leah,Abigail,Haley,Male,Heterosexual,30-39
2018-07-22 20:34:36+02:00,6,2,1,4,3,5,5,6,2,3,4,1,Alex,Shane,Emily,Male,Homosexual,19-29
2018-07-22 20:38:43+02:00,4,5,6,1,3,2,2,5,1,6,4,3,Leah,Harvey,Emily,Female,Bisexual/Pansexual,19-29
2018-07-22 20:51:15+02:00,6,5,2,3,4,1,3,1,5,4,6,2,Maru,Haley,Alex,Male,Heterosexual,15-18
2018-07-22 20:52:59+02:00,3,5,6,2,4,1,3,5,1,6,2,4,Leah,Emily,Penny,Male,Heterosexual,15-18
2018-07-22 21:01:32+02:00,4,3,1,5,2,6,4,6,2,5,1,3,Emily,Shane,Alex,Male,Bisexual/Pansexual,19-29
2018-07-22 21:10:31+02:00,2,5,6,1,3,4,3,1,2,4,6,5,Maru,Penny,Leah,Male,Heterosexual,30-39
2018-07-22 21:11:35+02:00,1,5,2,4,3,6,6,4,5,3,2,1,Abigail,Haley,Emily,Male,Heterosexual,15-18
2018-07-22 21:12:14+02:00,1,3,4,6,5,2,4,3,1,5,2,6,Penny,Leah,Sam,Male,Bisexual/Pansexual,19-29
2018-07-22 21:14:57+02:00,1,2,6,3,4,5,6,3,5,4,1,2,Abigail,Haley,Leah,Male,Heterosexual,15-18
2018-07-22 21:15:06+02:00,6,1,4,2,3,5,2,3,6,5,1,4,Alex,Shane,Haley,Female,Bisexual/Pansexual,19-29
2018-07-22 21:16:00+02:00,2,3,1,6,5,4,5,4,1,2,6,3,Sam,Sebastian,Maru,Non-binary,Bisexual/Pansexual,14 or under
2018-07-22 21:17:46+02:00,3,1,2,4,5,6,5,3,1,2,6,4,Maru,Abigail,Emily,Male,Heterosexual,19-29
2018-07-22 21:22:21+02:00,3,2,5,6,4,1,4,3,1,5,2,6,Penny,Leah,Sam,Female,Bisexual/Pansexual,19-29
2018-07-22 21:24:17+02:00,2,3,4,5,6,1,6,4,1,5,3,2,Abigail,Leah,Emily,Male,Heterosexual,19-29
2018-07-22 21:26:33+02:00,1,5,6,2,3,4,2,3,1,6,5,4,Harvey,Leah,Elliott,Female,Heterosexual,15-18
2018-07-22 21:34:10+02:00,4,1,2,6,3,5,5,3,1,6,2,4,Sam,Shane,Alex,Male,Homosexual,19-29
2018-07-22 21:44:45+02:00,2,5,3,4,6,1,5,6,4,3,2,1,Sebastian,Elliott,Emily,Female,Bisexual/Pansexual,19-29
2018-07-22 21:49:40+02:00,5,3,4,2,1,6,1,2,6,4,5,3,Shane,Alex,Maru,Male,Heterosexual,19-29
2018-07-22 21:58:48+02:00,1,4,2,3,5,6,6,5,1,3,4,2,Shane,Sebastian,Abigail,Female,Heterosexual,19-29
2018-07-22 21:59:15+02:00,1,4,3,2,5,6,6,4,2,5,3,1,Abigail,Leah,Emily,Male,Heterosexual,30-39
2018-07-22 21:59:18+02:00,3,5,2,6,1,4,5,4,6,3,2,1,Haley,Emily,Sebastian,Male,Heterosexual,19-29
2018-07-22 22:00:37+02:00,3,4,1,5,2,6,4,6,1,5,2,3,Shane,Sam,Emily,Female,Homosexual,19-29
2018-07-22 22:00:51+02:00,2,4,1,5,6,3,2,1,3,5,4,6,Sebastian,Sam,Shane,Female,Heterosexual,Prefer not to say
2018-07-22 22:03:36+02:00,1,6,5,4,2,3,4,3,2,6,1,5,Leah,Penny,Harvey,Male,Homosexual,19-29
2018-07-22 22:04:50+02:00,4,2,1,5,6,3,6,2,1,5,3,4,Sebastian,Abigail,Sam,Female,Bisexual/Pansexual,14 or under
2018-07-22 22:08:27+02:00,3,6,5,2,4,1,5,2,1,6,4,3,Leah,Maru,Elliott,Female,Heterosexual,19-29
2018-07-22 22:18:14+02:00,4,6,5,3,2,1,3,5,2,4,1,6,Penny,Emily,Leah,Male,Heterosexual,30-39
2018-07-22 22:20:11+02:00,5,4,2,1,6,3,6,3,1,4,5,2,Abigail,Sebastian,Shane,Male,Other,Prefer not to say
2018-07-22 22:20:20+02:00,4,2,6,5,3,1,6,1,5,2,4,3,Abigail,Harvey,Alex,Female,Bisexual/Pansexual,30-39
2018-07-22 22:21:50+02:00,5,6,2,4,3,1,5,3,2,6,4,1,Penny,Haley,Maru,Male,Heterosexual,19-29
2018-07-22 22:25:05+02:00,3,4,6,1,5,2,3,2,1,6,4,5,Leah,Harvey,Sebastian,Female,Bisexual/Pansexual,19-29
2018-07-22 22:35:31+02:00,2,6,4,5,3,1,2,4,1,6,5,3,Leah,Elliott,Maru,Male,Heterosexual,40-49
2018-07-22 22:40:13+02:00,4,5,6,3,1,2,6,3,4,5,1,2,Abigail,Leah,Haley,Male,Heterosexual,19-29
